sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Apis mellifera,prob_Vanessa atalanta,prob_Harmonia axyridis,prob_Pieris rapae,prob_Coccinella septempunctata,prob_Vanessa cardui,prob_Nymphalis antiopa,prob_Other
842,0,Apis mellifera,0,Apis mellifera,1,0.9999815,1.1453892e-06,2.2709741e-10,1.368876e-08,4.473146e-10,9.122064e-07,8.256492e-09,1.6408123e-05
843,0,Apis mellifera,0,Apis mellifera,1,0.99981135,2.821777e-06,1.2807349e-09,4.896396e-05,3.6188248e-13,4.4916475e-09,4.2632914e-10,0.00013682556
844,5,Vanessa cardui,5,Vanessa cardui,1,2.8660554e-06,1.4584099e-05,1.2615918e-10,3.9015614e-08,2.6144318e-09,0.99985826,1.5483055e-09,0.0001242489
845,2,Harmonia axyridis,4,Coccinella septempunctata,0,9.4288185e-07,4.7155802e-07,0.20733316,2.2227463e-05,0.73551077,5.2373857e-06,4.5670618e-06,0.057122566
846,2,Harmonia axyridis,2,Harmonia axyridis,1,1.8021314e-05,3.1136144e-05,0.9664297,1.9788334e-07,0.032762,2.9268515e-08,6.57731e-07,0.00075815315
847,0,Apis mellifera,7,Other,0,0.0015639166,1.7424523e-10,8.220893e-11,8.0443496e-10,2.6782668e-10,2.3920093e-08,4.5215542e-09,0.99843603
848,7,Other,7,Other,1,3.2033955e-11,1.9721859e-10,1.281429e-12,7.0042994e-10,2.095895e-11,1.3186025e-07,2.0988507e-08,0.9999999
849,7,Other,7,Other,1,3.9199013e-09,9.501305e-09,4.731599e-06,1.39843e-06,8.593174e-05,6.198462e-09,1.5787722e-07,0.99990773
850,7,Other,6,Nymphalis antiopa,0,0.00014184944,0.0424765,2.6793155e-06,0.0010439376,0.00040561694,0.0013452712,0.517502,0.43708208
851,7,Other,7,Other,1,3.3279395e-08,1.6163176e-09,4.361158e-11,0.00031404625,1.4469613e-08,2.3658658e-06,8.003548e-07,0.99968266
852,0,Apis mellifera,0,Apis mellifera,1,0.5668159,0.37542465,6.12357e-07,0.003180122,0.00034348594,0.00073726557,0.049838934,0.0036590034
853,0,Apis mellifera,0,Apis mellifera,1,0.99977714,3.9898757e-07,1.3961664e-09,4.9197934e-06,6.6309993e-09,1.5149399e-06,1.0415595e-06,0.00021501721
854,3,Pieris rapae,3,Pieris rapae,1,0.039561834,0.0005928163,3.341549e-05,0.8389302,6.7141417e-07,0.0014168386,4.5814904e-05,0.119418435
855,1,Vanessa atalanta,1,Vanessa atalanta,1,3.7481182e-10,0.99999857,1.687436e-09,1.6015026e-07,7.616109e-09,1.2116333e-06,3.9140726e-08,1.1272787e-08
856,5,Vanessa cardui,5,Vanessa cardui,1,2.2565858e-07,0.12837693,4.727819e-06,1.860611e-08,2.0435438e-08,0.87161714,3.0433375e-07,6.656058e-07
857,3,Pieris rapae,3,Pieris rapae,1,1.0896645e-05,3.4006592e-07,3.915976e-09,0.9999168,1.7121391e-07,1.257744e-07,3.6148157e-07,7.138201e-05
858,0,Apis mellifera,7,Other,0,0.11264624,0.0009945611,0.00072942337,0.002252066,0.0011016191,0.0039231805,0.061360642,0.8169923
859,6,Nymphalis antiopa,1,Vanessa atalanta,0,1.588839e-05,0.97323644,1.7008354e-07,1.1916836e-06,6.194719e-09,0.0022219287,0.021325702,0.0031986951
860,7,Other,1,Vanessa atalanta,0,0.0001381174,0.49121153,4.3280374e-06,0.00016317707,0.00013494042,0.3172374,0.00035917532,0.19075122
861,2,Harmonia axyridis,2,Harmonia axyridis,1,3.9119453e-08,6.0731904e-09,0.99830616,6.0935145e-07,0.0016111773,2.6286927e-05,7.712401e-06,4.804354e-05
862,7,Other,7,Other,1,6.3691455e-11,2.0255886e-11,3.0625618e-14,1.285816e-09,1.3075538e-11,5.6770827e-10,5.7009304e-11,1.0
863,7,Other,7,Other,1,0.13639845,1.9971469e-05,5.551536e-05,0.00023488386,5.3680146e-06,1.0354162e-06,5.1914212e-05,0.863233
864,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.0256666e-11,2.6176615e-12,2.3237694e-06,8.8820894e-13,0.99999774,6.306763e-12,6.41373e-13,3.6113314e-11
865,7,Other,7,Other,1,3.1815492e-07,1.2634495e-08,0.0001815653,1.318467e-07,3.6613577e-07,2.1990036e-09,0.00035223897,0.9994654
866,7,Other,7,Other,1,7.76629e-09,4.8889476e-11,8.3202084e-10,8.017022e-09,5.2937553e-13,4.4669828e-12,1.3473617e-09,1.0
867,7,Other,7,Other,1,6.2805754e-11,2.0382587e-10,4.4715717e-11,4.219409e-08,4.1477165e-11,8.89519e-11,6.3490666e-09,1.0
868,0,Apis mellifera,0,Apis mellifera,1,0.99977046,2.0517446e-05,1.5660044e-08,0.00020870673,1.5134582e-08,3.7347444e-08,1.7863852e-07,1.3304754e-07
869,7,Other,7,Other,1,4.634023e-08,5.921556e-09,6.9540618e-09,5.938472e-07,1.0509761e-09,2.0919554e-08,2.7571181e-08,0.9999994
870,0,Apis mellifera,0,Apis mellifera,1,0.9126704,0.00041153788,7.88867e-09,0.00027992958,1.4229911e-07,2.86985e-06,1.0991406e-06,0.08663396
871,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.7545777e-12,1.6472448e-13,4.863031e-07,4.804871e-13,0.9999995,3.808613e-14,4.216243e-13,6.2906946e-10
872,7,Other,7,Other,1,5.595539e-08,5.950831e-09,4.1360487e-08,5.1661743e-07,2.7920219e-06,5.4034647e-08,2.291408e-08,0.99999654
873,0,Apis mellifera,0,Apis mellifera,1,0.99945635,1.9417676e-06,1.4791908e-10,1.1519428e-09,6.300462e-09,5.658016e-07,1.0411552e-07,0.0005411198
874,7,Other,7,Other,1,2.5635693e-11,1.39270355e-08,8.2386244e-11,2.4984438e-08,2.691439e-11,2.1867084e-09,9.221697e-08,0.9999999
875,7,Other,7,Other,1,2.1505238e-10,1.5174872e-10,6.950685e-09,1.3985668e-10,7.0005533e-12,1.890069e-12,1.7300431e-13,1.0
876,0,Apis mellifera,0,Apis mellifera,1,0.88291097,2.9227732e-07,2.6753761e-09,3.9833935e-06,1.472821e-05,0.015138903,6.743409e-07,0.10193035
877,7,Other,7,Other,1,6.635835e-06,7.707025e-06,4.765814e-09,0.00017717638,5.716573e-05,1.0561554e-07,1.3443107e-09,0.99975115
878,0,Apis mellifera,0,Apis mellifera,1,0.93014246,0.01085329,2.1072904e-06,2.196026e-06,4.8723887e-08,0.00023816933,5.741731e-05,0.058704287
879,7,Other,7,Other,1,0.0012468406,2.4141423e-08,7.794207e-09,1.11029685e-07,1.7679515e-10,2.0311633e-08,0.04587901,0.952874
880,7,Other,7,Other,1,3.248863e-10,4.5568123e-13,5.519046e-09,4.852398e-08,2.3514026e-07,2.7318356e-12,1.7776504e-11,0.99999976
881,3,Pieris rapae,3,Pieris rapae,1,3.2045515e-05,2.9511423e-08,5.1123802e-08,0.62943333,3.4140817e-07,7.239614e-07,5.229945e-06,0.3705283
882,7,Other,7,Other,1,1.0302725e-11,1.4070537e-14,5.392973e-15,4.919845e-11,2.8852949e-12,2.8242353e-13,9.811194e-14,1.0
883,7,Other,7,Other,1,7.524365e-05,6.7471393e-09,2.858146e-08,2.5359e-11,3.055124e-11,1.03968574e-07,1.5044886e-07,0.9999244
884,0,Apis mellifera,7,Other,0,0.00010782209,2.0850182e-09,1.3138648e-11,2.629457e-10,1.1122891e-10,5.0744735e-11,5.3264454e-12,0.9998921
885,7,Other,7,Other,1,6.7344484e-11,3.0533153e-07,6.0132717e-09,4.992314e-09,2.3699006e-11,2.1494746e-09,5.3637508e-09,0.99999964
886,0,Apis mellifera,3,Pieris rapae,0,0.1869813,8.712757e-05,8.014057e-08,0.8097102,5.5499396e-07,9.9430625e-05,2.410337e-05,0.0030972816
887,0,Apis mellifera,6,Nymphalis antiopa,0,0.03791696,0.008201526,2.6618898e-05,0.03220439,0.006393443,0.011053555,0.62263477,0.28156877
888,3,Pieris rapae,3,Pieris rapae,1,2.4792195e-08,2.3404148e-09,1.0819217e-09,0.9887384,5.675659e-09,9.497717e-11,2.3718234e-08,0.0112615265
889,6,Nymphalis antiopa,6,Nymphalis antiopa,1,5.6700056e-10,1.4840723e-09,9.55522e-06,2.5998295e-08,1.6590067e-09,1.5947394e-07,0.99993134,5.896742e-05
890,7,Other,7,Other,1,3.0670256e-07,1.5580378e-08,1.1083172e-09,1.0986487e-08,1.4730372e-08,4.996437e-09,2.9686572e-07,0.9999994
891,7,Other,7,Other,1,9.1147835e-05,8.403369e-08,9.1255595e-07,4.4072806e-07,1.9382478e-08,2.632438e-07,1.2076313e-06,0.99990594
892,0,Apis mellifera,0,Apis mellifera,1,0.74516255,0.0037637162,1.5692681e-08,0.1728485,4.9873665e-06,0.0010741843,0.07397364,0.0031723587
893,7,Other,7,Other,1,4.542224e-05,2.6302092e-07,1.0383261e-10,0.00017854813,1.0843302e-09,3.6801435e-08,7.364592e-07,0.9997751
894,7,Other,7,Other,1,2.6418043e-05,0.05960031,1.2859939e-06,1.1393818e-06,2.592849e-06,1.5935005e-06,7.203276e-05,0.9402946
895,3,Pieris rapae,6,Nymphalis antiopa,0,0.024316635,0.028396504,0.00031825504,0.02576803,0.0042238953,0.0007981954,0.7884453,0.12773314
896,7,Other,7,Other,1,6.036253e-05,5.8886197e-08,1.9208032e-06,2.8762921e-05,5.1515467e-09,1.11230285e-07,1.1786166e-07,0.9999087
897,7,Other,7,Other,1,4.115924e-08,2.1776585e-10,1.9824848e-11,4.067731e-08,1.6346636e-09,4.7534844e-11,1.0845212e-11,0.9999999
898,7,Other,7,Other,1,0.00027913443,1.4668873e-05,3.8815315e-09,7.4702336e-07,3.258234e-08,0.00068022386,0.00017764924,0.9988475
899,0,Apis mellifera,7,Other,0,0.2903247,1.1694415e-05,9.280841e-08,8.3919615e-05,0.006025838,0.0017138803,3.4996867e-06,0.70183635
900,3,Pieris rapae,3,Pieris rapae,1,0.04508287,7.031975e-07,4.914766e-08,0.9548705,3.367074e-07,2.5705537e-08,2.1951547e-07,4.527278e-05
901,7,Other,7,Other,1,2.4448193e-06,4.2244334e-08,8.1004924e-07,2.0811735e-06,3.6521672e-07,5.9069967e-09,4.761941e-08,0.9999943
902,7,Other,7,Other,1,1.855291e-12,6.927433e-12,4.5132538e-09,4.0675951e-10,1.2112996e-12,7.075643e-13,5.056817e-11,1.0
903,0,Apis mellifera,0,Apis mellifera,1,0.9526235,4.2473928e-07,1.815756e-06,9.21778e-07,3.3118645e-06,8.8372624e-05,6.0802933e-05,0.04722081
904,2,Harmonia axyridis,4,Coccinella septempunctata,0,1.8613404e-08,3.3834663e-06,0.0054877363,8.090735e-09,0.9944719,1.4932774e-06,3.7779973e-08,3.5426398e-05
905,7,Other,7,Other,1,5.6870153e-08,1.6637186e-09,5.5279337e-11,1.237489e-09,1.40812375e-08,1.7908248e-10,1.3227164e-08,0.9999999
906,7,Other,7,Other,1,0.15851952,3.2524164e-05,0.00064848235,1.46165985e-05,0.010600283,6.5140202e-06,0.010776689,0.8194014
907,7,Other,7,Other,1,9.609813e-10,2.6846633e-08,5.754711e-10,1.2306715e-05,1.1381856e-08,2.944505e-06,7.8163043e-07,0.9999839
908,7,Other,7,Other,1,0.00022280792,0.00055997807,0.00047582245,1.15954745e-05,5.235303e-07,1.2731539e-06,1.2193965e-07,0.99872786
909,7,Other,7,Other,1,3.3292675e-09,1.0161058e-12,4.972814e-13,1.213426e-10,3.716192e-09,4.667848e-09,8.336573e-13,1.0
910,7,Other,7,Other,1,7.520668e-14,7.947121e-14,3.8526972e-12,5.8246613e-10,4.356419e-09,2.0704346e-11,7.143254e-13,1.0
911,2,Harmonia axyridis,2,Harmonia axyridis,1,3.8301064e-07,1.2502311e-09,0.9882306,2.2056774e-07,0.0116887605,1.12857556e-07,1.062233e-07,7.990289e-05
912,0,Apis mellifera,0,Apis mellifera,1,0.71646965,0.094604984,2.1633887e-05,0.019858414,1.4984683e-05,4.0150077e-05,0.16295728,0.0060328906
913,4,Coccinella septempunctata,4,Coccinella septempunctata,1,4.3084874e-08,1.35789175e-08,6.9421394e-06,4.406752e-11,0.99999297,1.0718834e-10,3.542767e-12,1.2354151e-08
914,0,Apis mellifera,0,Apis mellifera,1,0.97047216,0.027632536,3.684912e-07,0.0001177081,6.903608e-08,6.3879374e-06,6.126028e-05,0.0017094689
915,0,Apis mellifera,7,Other,0,0.00086912664,7.00626e-05,2.426877e-05,4.814454e-07,0.0003120006,0.00040514933,8.56194e-08,0.9983188
916,7,Other,7,Other,1,4.861076e-13,1.4310085e-11,8.900183e-18,2.3908246e-13,3.6003516e-17,2.0301942e-12,4.236112e-14,1.0
917,1,Vanessa atalanta,1,Vanessa atalanta,1,1.8582675e-08,0.9999969,1.813091e-10,3.5177527e-12,4.4721286e-15,3.115989e-06,5.911877e-14,2.8333315e-11
918,1,Vanessa atalanta,1,Vanessa atalanta,1,5.439551e-10,0.9999989,1.026232e-06,2.0319827e-11,1.7216713e-08,1.942791e-09,5.953464e-14,2.180307e-11
919,0,Apis mellifera,7,Other,0,0.019272946,0.0002573134,5.0680865e-05,1.3145893e-06,5.8167774e-05,0.0017998301,8.813678e-06,0.9785508
920,7,Other,7,Other,1,0.0005331926,6.0823317e-07,4.087858e-06,1.7595103e-05,1.4478838e-08,2.2045008e-09,1.0798079e-08,0.99944454
921,1,Vanessa atalanta,1,Vanessa atalanta,1,6.7718465e-05,0.99684393,0.0028654654,1.3433285e-05,5.775253e-10,0.0001549392,2.4993803e-09,5.4610035e-05
922,4,Coccinella septempunctata,4,Coccinella septempunctata,1,0.00028670148,0.00091248844,8.16409e-05,5.6243856e-08,0.9911248,1.1571927e-06,4.0935666e-07,0.007592737
923,0,Apis mellifera,4,Coccinella septempunctata,0,0.06591527,0.00058784155,0.26098806,8.647714e-05,0.6532614,0.0010856122,0.0073550795,0.010720251
924,7,Other,6,Nymphalis antiopa,0,0.00030736162,0.26498187,0.009364251,0.017582756,0.0107581625,0.0047077527,0.63694984,0.05534796
925,0,Apis mellifera,7,Other,0,0.42651305,0.006024661,0.0005811945,0.0010748008,4.444457e-05,4.492241e-06,1.9721254e-05,0.56573766
926,5,Vanessa cardui,5,Vanessa cardui,1,4.722973e-09,7.848871e-06,4.7179916e-10,9.420958e-09,5.1811266e-10,0.99997187,3.3811457e-11,2.0215102e-05
927,2,Harmonia axyridis,2,Harmonia axyridis,1,4.9909136e-07,3.6305014e-06,0.999762,1.2254021e-10,1.06318026e-07,7.7724377e-10,3.0080365e-09,0.0002337213
928,7,Other,7,Other,1,4.3128545e-10,3.1479293e-09,2.3890891e-12,3.507135e-10,1.4845231e-12,3.988088e-08,9.342523e-09,1.0
929,7,Other,7,Other,1,2.2882998e-05,8.6511113e-07,1.754916e-08,2.1904917e-07,4.0965293e-08,1.3625407e-06,2.3675408e-08,0.9999746
930,7,Other,7,Other,1,4.5839083e-16,3.9995003e-15,5.5049195e-16,3.2270183e-11,5.9454275e-13,8.592503e-12,2.3398956e-13,1.0
931,7,Other,7,Other,1,1.720548e-07,4.6159808e-12,8.839647e-13,2.0385496e-09,1.0404707e-05,2.1956115e-10,2.3761373e-10,0.9999895
932,0,Apis mellifera,0,Apis mellifera,1,0.9998271,3.1178526e-08,0.00013179453,4.0880813e-08,1.1501095e-05,6.857539e-08,5.2586775e-09,2.9533752e-05
933,2,Harmonia axyridis,2,Harmonia axyridis,1,5.203014e-07,1.7941113e-08,0.9999993,6.558166e-09,3.6369187e-08,2.7619551e-08,1.0049412e-09,3.9440953e-09
934,7,Other,7,Other,1,9.875488e-08,7.283302e-11,5.4309123e-13,2.5200342e-11,6.913974e-14,5.5019695e-12,2.2660713e-09,0.9999999
935,7,Other,7,Other,1,2.7405576e-09,2.0131617e-06,1.8040168e-06,5.1056148e-08,7.1264123e-09,6.0004464e-07,7.6134154e-07,0.9999949
936,1,Vanessa atalanta,1,Vanessa atalanta,1,3.2902265e-06,0.9997354,6.176978e-09,1.2262326e-06,1.337736e-10,0.00014267083,7.198015e-05,4.5438548e-05
937,7,Other,7,Other,1,2.0391482e-11,3.557207e-12,8.3669106e-11,1.3905575e-10,5.7187323e-12,6.761066e-11,1.0384185e-07,0.9999999
938,7,Other,7,Other,1,3.0021758e-07,1.3448917e-08,1.0163385e-07,7.641448e-09,5.3012325e-08,2.147118e-09,5.27768e-10,0.9999995
939,3,Pieris rapae,3,Pieris rapae,1,4.1096277e-07,1.4473085e-07,3.343046e-08,0.72766066,3.89972e-06,3.0133492e-06,2.3588964e-05,0.27230835
940,7,Other,7,Other,1,8.905963e-06,2.1798613e-07,5.492003e-08,6.350865e-06,1.4332889e-05,1.0251658e-05,5.4212264e-06,0.9999546
941,7,Other,7,Other,1,1.7814054e-10,3.666336e-10,1.2367387e-07,2.5122002e-09,7.363257e-10,3.7308017e-12,2.1773853e-13,0.9999999
942,2,Harmonia axyridis,2,Harmonia axyridis,1,3.9555893e-08,1.7590778e-06,0.99380714,2.089987e-06,2.086219e-08,3.4918877e-08,2.793222e-10,0.006188888
943,7,Other,7,Other,1,5.7916714e-07,5.9187823e-06,0.00414312,1.0027975e-06,3.0763247e-06,1.0270247e-06,3.6731742e-06,0.99584156
944,7,Other,7,Other,1,1.6129762e-08,6.719663e-10,5.029879e-10,9.222262e-09,2.0858213e-09,1.2738343e-06,1.3159332e-08,0.9999987
945,2,Harmonia axyridis,2,Harmonia axyridis,1,3.163891e-07,1.7624263e-08,0.9999918,8.575467e-07,2.9652318e-08,7.32647e-09,1.1406542e-07,6.9113817e-06
946,7,Other,7,Other,1,8.6941565e-10,9.330391e-09,1.0007055e-11,4.908061e-11,2.5445768e-09,2.4959745e-05,4.926863e-07,0.9999746
947,7,Other,7,Other,1,0.0414023,0.052949257,2.1482754e-05,0.0014440105,0.0005056933,0.0025369443,0.002076387,0.899064
948,5,Vanessa cardui,5,Vanessa cardui,1,0.00029700095,1.9278754e-05,5.435437e-10,1.8776193e-07,1.5561994e-08,0.9918522,6.2712866e-06,0.007825027
949,7,Other,7,Other,1,0.02244751,3.2701693e-05,1.4627244e-08,5.232991e-09,1.6729045e-05,0.00019468213,3.679497e-05,0.97727144
950,0,Apis mellifera,7,Other,0,0.002798683,2.3420001e-09,1.4324251e-13,8.1490203e-10,6.31421e-11,7.538492e-07,7.313918e-11,0.9972006
951,0,Apis mellifera,0,Apis mellifera,1,0.99941874,3.6530248e-11,1.1618874e-11,4.6332094e-10,3.8264966e-06,3.1343244e-09,6.436674e-10,0.00057740137
952,0,Apis mellifera,0,Apis mellifera,1,0.75625193,3.3545257e-05,3.2549455e-08,1.6125534e-05,0.000118559765,1.3213789e-06,4.6286138e-07,0.24357809
953,7,Other,7,Other,1,1.5701875e-05,0.0037693148,2.1958251e-06,3.3765915e-05,2.2002238e-09,8.9731776e-07,5.4553816e-06,0.9961726
954,7,Other,1,Vanessa atalanta,0,0.009629626,0.98905164,2.7028233e-05,0.000275,2.3491395e-06,6.913647e-05,4.456347e-05,0.000900643
955,7,Other,7,Other,1,1.875605e-10,8.510747e-09,5.7735886e-11,2.0458554e-08,2.0970296e-08,1.1391459e-08,3.11852e-07,0.99999964
956,0,Apis mellifera,0,Apis mellifera,1,0.998771,1.7216354e-07,7.3048184e-10,6.8092686e-06,3.0891887e-09,1.8624036e-07,4.179387e-08,0.0012218626
957,0,Apis mellifera,0,Apis mellifera,1,0.9505731,0.00062486314,8.868192e-09,0.00044623192,8.4964967e-07,9.049184e-07,1.1930915e-05,0.048342172
958,0,Apis mellifera,0,Apis mellifera,1,0.9999691,8.8461985e-07,3.5536157e-10,2.986485e-05,9.531883e-11,1.3183806e-09,1.2001114e-08,9.5377345e-08
959,7,Other,7,Other,1,2.481154e-10,1.7045322e-10,3.221286e-10,5.358797e-10,7.150561e-08,6.871254e-07,1.29684015e-08,0.9999993
960,7,Other,7,Other,1,0.02066039,3.772524e-05,0.0034397882,0.00011622541,3.0275648e-06,1.2857148e-05,2.3983368e-05,0.975706
961,7,Other,7,Other,1,1.4518748e-08,3.3633691e-09,4.1535623e-13,2.940236e-10,1.9442588e-11,8.412337e-08,8.2365656e-11,0.9999999
962,0,Apis mellifera,0,Apis mellifera,1,0.77361727,0.062721916,0.00056478154,0.0017118697,0.0009997607,0.011260514,0.0506836,0.098440304
963,7,Other,7,Other,1,4.1020107e-09,8.641257e-10,8.047591e-15,3.6098002e-09,4.58258e-12,1.0246111e-11,7.943594e-13,1.0
964,7,Other,7,Other,1,4.6802007e-10,1.4003743e-07,2.8817624e-09,3.695575e-08,2.1461183e-10,2.121184e-10,1.025718e-10,0.99999976
965,3,Pieris rapae,3,Pieris rapae,1,7.255629e-11,6.37662e-08,2.149126e-10,0.87237036,2.1176668e-11,1.8197923e-08,7.879554e-09,0.12762946
966,0,Apis mellifera,0,Apis mellifera,1,0.9551872,0.026174847,1.3500707e-05,4.689514e-06,4.8017457e-05,3.3952558e-05,4.085611e-06,0.018533645
967,7,Other,7,Other,1,3.511928e-10,5.362341e-09,1.2584112e-09,4.761212e-09,1.8422224e-09,1.8523415e-09,5.9867174e-11,1.0
968,7,Other,7,Other,1,1.7807915e-09,2.6945685e-14,1.473999e-12,7.1272225e-13,2.5262372e-08,3.6912265e-13,9.7947604e-14,1.0
969,7,Other,7,Other,1,6.1638906e-07,1.8020692e-09,1.5484881e-08,4.0976204e-08,9.1645314e-10,5.2961244e-08,6.742089e-07,0.99999857
970,7,Other,7,Other,1,9.505538e-12,1.6047368e-07,7.3962707e-07,3.949015e-08,1.0649257e-10,1.3963938e-07,8.418827e-07,0.9999981
971,7,Other,7,Other,1,4.286848e-11,4.4706805e-10,1.4004961e-08,1.4661266e-06,4.142489e-09,5.248713e-10,1.2193579e-08,0.99999857
972,0,Apis mellifera,0,Apis mellifera,1,0.9971324,3.0189502e-05,3.7189661e-06,4.872159e-05,8.815869e-06,1.0098881e-06,4.2324965e-07,0.002774646
973,7,Other,2,Harmonia axyridis,0,1.210129e-08,0.00086485065,0.71248055,8.4218186e-08,5.399662e-06,6.3309393e-09,3.5007058e-10,0.28664908
974,2,Harmonia axyridis,2,Harmonia axyridis,1,0.00014669562,1.1551076e-05,0.9996792,1.0052109e-05,2.3342861e-06,6.2055676e-07,6.702291e-05,8.257832e-05
975,5,Vanessa cardui,5,Vanessa cardui,1,1.3893785e-13,4.5753294e-09,4.0801577e-15,2.8900991e-11,3.2079718e-13,1.0,5.150391e-11,2.6751504e-10
976,5,Vanessa cardui,5,Vanessa cardui,1,0.00027876435,4.294288e-05,7.1755677e-09,3.9878987e-07,1.0292299e-08,0.9995753,1.4827604e-09,0.000102592356
977,3,Pieris rapae,3,Pieris rapae,1,4.5269027e-12,2.2222474e-11,2.0450937e-13,0.9999999,1.0744007e-13,1.3590806e-11,6.1425587e-10,6.9539496e-08
978,1,Vanessa atalanta,1,Vanessa atalanta,1,0.0026636717,0.9797279,1.1347404e-05,5.357244e-05,1.0402592e-05,0.0016251857,0.008557368,0.0073504234
979,0,Apis mellifera,7,Other,0,0.22242531,0.00010122062,2.1109581e-05,3.794981e-05,7.679399e-08,2.0584663e-05,0.00013783434,0.77725583
980,7,Other,0,Apis mellifera,0,0.46370217,0.31309646,0.0016591098,0.005033646,0.0007277752,0.003003214,0.09273561,0.12004204
981,4,Coccinella septempunctata,4,Coccinella septempunctata,1,0.015071778,0.0052036247,0.09875709,0.014185183,0.8664,7.235612e-07,3.4607115e-06,0.00037815483
982,7,Other,7,Other,1,1.451106e-11,3.250075e-12,2.1064634e-11,5.6976146e-11,6.736545e-11,2.3920805e-12,1.02581804e-10,1.0
983,5,Vanessa cardui,5,Vanessa cardui,1,2.9691355e-10,1.855116e-10,1.415352e-14,1.9343624e-13,6.6432294e-12,1.0,2.0234172e-12,3.684643e-09
984,7,Other,7,Other,1,1.13767e-07,1.4047533e-05,3.576338e-07,3.7865398e-08,2.0575156e-07,6.670656e-07,2.5114376e-05,0.99995947
985,7,Other,7,Other,1,1.3758327e-05,1.0046051e-07,1.5409592e-11,2.5655533e-08,8.2948826e-10,4.6838576e-08,7.629637e-09,0.9999862
986,7,Other,7,Other,1,6.89461e-08,1.7421873e-11,7.45104e-08,2.1483517e-09,1.73778e-07,9.905298e-11,7.432598e-13,0.99999976
987,7,Other,7,Other,1,1.0459715e-08,9.151611e-11,2.054185e-07,3.610332e-08,3.7939487e-09,1.1602386e-12,2.5117554e-08,0.99999976
988,6,Nymphalis antiopa,6,Nymphalis antiopa,1,2.6229568e-06,5.229276e-05,5.392531e-08,1.3965283e-06,3.1830516e-09,1.0899712e-06,0.9992378,0.0007048201
989,4,Coccinella septempunctata,4,Coccinella septempunctata,1,2.0810445e-08,1.7581898e-07,2.366385e-06,4.0047517e-08,0.9985916,0.00038479108,8.466849e-07,0.0010201688
990,7,Other,7,Other,1,3.8090992e-11,3.4518234e-08,1.8218319e-10,2.836676e-11,1.05583375e-07,1.0967077e-09,6.798511e-08,0.99999976
991,0,Apis mellifera,0,Apis mellifera,1,0.9399191,0.00011071889,1.6034139e-06,0.00010945456,1.0557544e-07,3.9881634e-06,6.978196e-06,0.05984802
992,2,Harmonia axyridis,2,Harmonia axyridis,1,2.3381814e-05,8.809039e-08,0.81742656,9.828274e-09,0.18229097,8.3547097e-10,3.9978083e-09,0.00025895884
993,6,Nymphalis antiopa,6,Nymphalis antiopa,1,2.3816538e-06,0.0012369585,1.38771e-06,0.00019232447,4.227335e-07,4.8987813e-06,0.9967763,0.0017853683
994,7,Other,7,Other,1,0.0009946747,0.00015048201,1.604607e-09,0.000720921,6.5288336e-06,4.3562366e-05,7.2959505e-05,0.99801093
995,7,Other,6,Nymphalis antiopa,0,0.0003637791,0.027338294,5.834159e-05,0.00043104426,1.6756625e-05,2.5184368e-05,0.9628797,0.008886979
996,5,Vanessa cardui,7,Other,0,0.0040461803,0.0017575278,0.02020139,7.980035e-05,5.6852814e-06,0.18446386,3.7577112e-05,0.789408
997,7,Other,0,Apis mellifera,0,0.87376344,0.0006470895,0.03510159,7.187533e-05,0.0007113337,3.7929378e-05,0.07194224,0.017724466
998,3,Pieris rapae,3,Pieris rapae,1,6.082134e-08,9.747929e-11,0.00056370796,0.87934726,2.7520603e-06,3.6027084e-11,2.2917433e-10,0.12008613
999,7,Other,7,Other,1,5.1944476e-06,1.1776892e-05,4.350717e-05,2.6592461e-05,9.721309e-06,6.5000137e-07,1.0717478e-06,0.99990153
1000,4,Coccinella septempunctata,7,Other,0,0.0012637108,0.00011402708,0.0004188904,0.00010921543,0.0033606894,0.0013997477,0.0042161634,0.98911756
1001,7,Other,7,Other,1,0.0037712385,2.3837686e-06,1.9695492e-10,0.00062678766,3.389109e-07,0.0001554557,6.88357e-05,0.995375
1002,1,Vanessa atalanta,1,Vanessa atalanta,1,9.2887337e-10,0.9999999,9.822477e-08,1.5764043e-08,9.7142315e-11,9.717999e-10,5.294295e-11,1.1081216e-12
1003,7,Other,7,Other,1,4.2020312e-10,9.470098e-07,4.3059897e-10,3.0915492e-09,2.7454547e-07,2.2066051e-05,3.0124665e-09,0.99997675
1004,7,Other,7,Other,1,5.3014904e-08,1.8453214e-07,4.807115e-08,5.640952e-05,1.4222779e-10,5.286234e-08,8.196349e-09,0.99994326
1005,7,Other,7,Other,1,2.3053505e-11,4.4396347e-07,7.971449e-10,5.907024e-09,2.3455593e-07,3.3610267e-08,3.9531162e-07,0.9999989
1006,3,Pieris rapae,3,Pieris rapae,1,1.2135241e-12,3.7045676e-11,4.8810505e-13,0.9999999,2.1202103e-13,5.9060605e-09,8.543626e-11,1.4928804e-07
1007,2,Harmonia axyridis,2,Harmonia axyridis,1,3.4853772e-05,7.442711e-06,0.9993544,4.4628248e-07,7.934702e-08,2.5134403e-08,2.923457e-10,0.0006027505
